Title: Lithium-Rich Giants in Globular Clusters
Authors: Kirby E.N., Guhathakurta P., Zhang A.J., Hong J., Guo M., Guo R.,
         Cohen J.G.
Table: Stellar Properties and Lithium Abundances
================================================================================
Byte-by-byte Description of file: table_catalog.dat
--------------------------------------------------------------------------------
   Bytes Format Units     Label   Explanations
--------------------------------------------------------------------------------
   1-  8 A8     ---       GC      Globular cluster
  10- 24 A15    ---       Name    Star name
  26- 27 I2     h         RAh     Hour of Right Ascension (J2000)
  29- 30 I2     min       RAm     Minute of Right Ascension (J2000)
  32- 36 F5.2   s         RAs     Second of Right Ascension (J2000)
      38 A1     ---       DE-     Sign of the Declination (J2000)
  39- 40 I2     deg       DEd     Degree of Declination (J2000)
  42- 43 I2     arcmin    DEm     Arcminute of Declination (J2000)
  45- 48 F4.1   arcsec    DEs     Arcsecond of Declination (J2000)
  50- 52 A3     ---       Branch  RGB or AGB star
  54- 58 F5.2   mag       V       Extinction-corrected apparent V magnitude
  60- 63 F4.2   mag       B-V     ? Reddening-corrected B-V color
  65- 68 F4.2   mag       V-I     ? Reddening-corrected V-I color
  70- 74 F5.2   mag       M_V     Extinction-corrected absolute V magnitude
  76- 79 I4     K         Teff    Effective temperature
  81- 84 F4.2   cm/s^2    logg    Surface gravity
  86- 90 F5.2   [Sun]     [Fe/H]  Iron abundance relative to the Sun
  92- 95 F4.2   [Sun]   e_[Fe/H]  Uncertainty in [Fe/H]
      97 A1     ---       LiUL    ? Upper limit flag for A(Li)
  98-102 F5.2   ---       A(Li)   Lithium abundance
 104-107 F4.2   ---     e_A(Li)   ? Uncertainty in A(Li)
--------------------------------------------------------------------------------
M2       An08-A11141     21 33 23.98 -00 48 38.6 RGB 16.80 0.69 0.75  1.46 5250 2.83 -1.62 0.11 < 0.99     
M2       An08-B8155      21 33 24.08 -00 51 08.9 RGB 18.35 0.66 0.74  3.01 5662 3.51 -1.28 0.11 < 2.64     
M2       An08-A13450     21 33 24.09 -00 48 11.4 RGB 16.42 0.73 0.83  1.08 5214 2.61 -1.36 0.11 < 1.65     
M2       An08-A8862      21 33 24.09 -00 49 04.7 RGB 16.53 0.68 0.83  1.19 4983 2.65 -1.77 0.11 < 1.47     
M2       An08-A9965      21 33 24.23 -00 48 52.2 RGB 17.94 0.61 0.73  2.61 5556 3.34 -1.75 0.14 < 2.32     
M2       Stet-M2-S500    21 33 24.27 -00 00 26.6 RGB 13.79 1.10 1.19 -1.55 4415 1.16 -1.54 0.11 <-0.17     
M2       An08-B13672     21 33 24.31 -00 49 57.1 RGB 17.45 0.76 0.81  2.11 5325 3.06 -1.48 0.11 < 1.96     
M2       An08-A17187     21 33 24.48 -00 00 21.5 RGB 15.86 0.72 0.91  0.52 4961 2.30 -1.70 0.11 < 1.21     
M2       An08-A7183      21 33 24.65 -00 49 23.4 RGB 15.78 0.82 0.97  0.44 4834 2.21 -1.71 0.11 < 0.29     
M2       Stet-M2-S503    21 33 24.66 -00 00 55.9 RGB 16.04 0.73 0.90  0.70 5041 2.38 -1.48 0.11 < 1.51     
M2       An08-A9894      21 33 24.68 -00 48 53.0 RGB 15.70 0.69 0.88  0.36 4925 2.27 -1.63 0.11 < 1.20     
M2       Stet-M2-S504    21 33 24.70 -00 00 24.8 RGB 14.37 0.93 1.07 -0.96 4621 1.52 -1.58 0.11 <-0.06     
M2       An08-B13283     21 33 24.72 -00 50 01.4 RGB 15.07 0.93 0.93 -0.27 4892 1.96 -1.68 0.11   0.58 0.17
M2       An08-A11118     21 33 24.76 -00 48 38.8 RGB 16.17 0.77 0.94  0.83 4918 2.40 -1.49 0.11 < 1.53     
M2       Stet-M2-S505    21 33 24.80 -00 00 51.3 RGB 16.49 0.67 0.85  1.15 5203 2.61 -1.23 0.11 < 1.67     
M2       An08-A9101      21 33 24.84 -00 49 02.0 RGB 16.50 0.80 0.92  1.17 5008 2.56 -1.61 0.11 < 0.97     
M2       Stet-M2-S506    21 33 24.85 -00 00 24.3 RGB 13.53 1.16 1.24 -1.81 4313 1.01 -1.57 0.11 <-0.31     
M2       An08-A17732     21 33 24.92 -00 47 13.1 RGB 16.94 0.64 0.81  1.60 5231 2.84 -1.63 0.11 < 1.58     
M2       Stet-M2-S509    21 33 24.96 -00 00 44.8 RGB 16.58 0.68 0.87  1.24 5219 2.64 -1.33 0.11 < 1.54     
M2       An08-A5231      21 33 25.06 -00 49 44.9 RGB 16.32 0.69 0.80  0.98 5011 2.59 -1.77 0.11 < 1.23     
M2       An08-A21262     21 33 25.13 -00 00 56.9 RGB 18.32 0.56 0.73  2.98 5709 3.51 -1.67 0.13 < 2.59     
M2       An08-A3828      21 33 25.19 -00 50 01.0 RGB 17.01 0.60 0.76  1.67 5358 2.91 -1.68 0.11 < 1.58     
M2       An08-A11604     21 33 25.36 -00 48 33.3 RGB 18.03 0.59 0.78  2.69 5276 3.33 -1.57 0.11 < 1.08     
M2       An08-A4965      21 33 25.36 -00 49 48.0 RGB 17.46 0.54 0.76  2.12 5358 3.10 -1.55 0.11 < 2.12     
M2       An08-A15373     21 33 25.42 -00 47 47.2 RGB 16.28 0.69 0.87  0.94 5085 2.51 -1.57 0.11 < 0.99     
M2       Stet-M2-S510    21 33 25.42 -00 00 16.5 AGB 14.00 0.85 1.01 -1.34 4846 1.45 -1.65 0.11 < 0.58     
M2       An08-A16073     21 33 25.61 -00 47 37.9 RGB 17.75 0.64 0.84  2.41 5349 3.15 -1.55 0.11 < 2.27     
M2       M2-S823         21 33 25.63 -00 00 40.2 RGB 16.66 0.68 0.85  1.32 5196 2.69 -1.76 0.11 < 1.59     
M2       An08-A3993      21 33 25.68 -00 49 59.2 RGB 16.98 0.72 0.87  1.64 5204 2.81 -1.75 0.11 < 1.68     
M2       An08-A6523      21 33 25.69 -00 49 30.5 RGB 16.54 0.79 0.78  1.20 4862 2.69 -1.57 0.11 < 1.62     
M2       An08-A5698      21 33 25.76 -00 00 39.9 RGB 14.50 0.83 1.02 -0.84 4677 1.62 -1.57 0.11 < 0.59     
M2       An08-B11788     21 33 26.09 -00 50 19.5 RGB 16.25 0.79 0.89  0.91 5172 2.48 -1.49 0.11 < 0.55     
M2       An08-A3051      21 33 26.10 -00 50 10.1 RGB 15.09 0.77 0.98 -0.25 4814 1.92 -1.58 0.11 < 0.90     
M2       An08-A11969     21 33 26.20 -00 48 29.4 RGB 17.44 0.65 0.73  2.10 5471 3.13 -1.26 0.11 < 1.67     
M2       An08-A2589      21 33 26.25 -00 50 15.4 RGB 18.13 0.55 0.73  2.79 5459 3.43 -1.45 0.11 < 1.94     
M2       An08-A1927      21 33 26.35 -00 50 23.1 RGB 17.98 0.56 0.64  2.64 5827 3.46 -1.45 0.12 < 2.73     
M2       An08-A3357      21 33 26.36 -00 50 06.7 RGB 15.56 0.73 0.93  0.22 4947 2.16 -1.68 0.11   1.27 0.12
M2       An08-A4107      21 33 26.37 -00 49 57.9 RGB 16.38 0.76 0.89  1.05 4950 2.53 -1.66 0.11 < 1.81     
M2       An08-A12666     21 33 26.40 -00 48 20.8 RGB 18.14 0.52 0.65  2.80 5864 3.51 -1.61 0.13 < 2.94     
M2       An08-A11900     21 33 26.42 -00 48 30.0 RGB 17.57 0.59 0.77  2.23 5219 3.15 -1.54 0.12 < 1.96     
M2       An08-A24300     21 33 26.49 -00 00 24.8 RGB 18.03 0.66 0.82  2.69 5345 3.29 -1.48 0.11 < 1.70     
M2       Stet-M2-S519    21 33 26.56 -00 00 22.7 RGB 16.88 0.68 0.85  1.54 5237 2.78 -1.59 0.11 < 1.76     
M2       An08-A13215     21 33 26.64 -00 48 14.2 RGB 17.65 0.70 0.78  2.31 5115 3.17 -1.63 0.11   1.49 0.12
M2       An08-B12454     21 33 26.71 -00 50 11.5 RGB 16.25 0.67 0.78  0.91 5252 2.58 -1.77 0.11   1.46 0.16
M2       An08-A4691      21 33 26.76 -00 49 51.0 RGB 16.71 0.84 0.90  1.37 5085 2.66 -1.59 0.11 < 1.66     
M2       An08-A13400     21 33 26.92 -00 48 12.0 RGB 17.62 0.64 0.82  2.28 5313 3.12 -1.62 0.11 < 1.70     
M2       An08-B12803     21 33 27.07 -00 50 07.3 RGB 16.66 0.67 0.87  1.32 5054 2.67 -1.76 0.11 < 1.57     
M2       An08-A8964      21 33 27.16 -00 49 03.6 RGB 15.71 0.81 0.88  0.37 4883 2.27 -1.88 0.11 < 1.32     
M2       An08-B9681      21 33 27.52 -00 50 47.1 RGB 18.08 0.76 0.70  2.74 5554 3.44 -1.55 0.11 < 1.61     
M2       An08-B7086      21 33 27.69 -00 51 25.0 RGB 17.73 0.63 0.79  2.39 5432 3.19 -1.58 0.11 < 2.04     
M2       An08-A1241      21 33 27.97 -00 50 31.2 RGB 15.26 0.72 0.93 -0.08 4877 2.04 -1.49 0.11   0.92 0.14
M2       An08-A3047      21 33 28.20 -00 50 10.1 RGB 16.38 0.74 0.78  1.04 5223 2.63 -1.77 0.11 < 1.73     
M2       An08-A3521      21 33 28.21 -00 50 04.6 RGB 17.45 0.54 0.84  2.11 5333 3.02 -1.29 0.11 < 1.94     
M2       An08-A10138     21 33 28.46 -00 48 50.1 RGB 17.54 0.60 0.69  2.20 5314 3.21 -1.81 0.12 < 1.61     
M2       M2-S530         21 33 28.54 -00 00 04.9 RGB 16.92 0.67 0.85  1.58 5219 2.80 -1.66 0.11 < 1.39     
M2       An08-A5055      21 33 28.61 -00 49 46.9 RGB 15.51 0.71 0.92  0.17 4841 2.14 -1.72 0.11 < 1.05     
M2       An08-A4803      21 33 28.65 -00 49 49.8 RGB 18.27 0.33 0.73  2.93 5639 3.48 -1.37 0.20 < 3.97     
M2       An08-B11999     21 33 28.68 -00 50 16.9 RGB 16.67 0.77 0.83  1.33 5216 2.71 -1.70 0.11 < 1.47     
M2       An08-A8405      21 33 28.76 -00 49 09.8 RGB 15.89 0.66 0.82  0.55 5026 2.39 -1.70 0.11 < 1.51     
M2       An08-A12843     21 33 28.77 -00 48 18.8 RGB 17.82 0.61 0.82  2.48 5243 3.20 -1.79 0.11 < 1.14     
M2       An08-A2474      21 33 28.97 -00 50 16.7 RGB 15.42 0.73 0.92  0.08 4918 2.11 -1.58 0.11 < 0.78     
M2       An08-A4433      21 33 28.99 -00 49 54.2 AGB 14.84 0.66 0.83 -0.50 5129 1.99 -1.62 0.11 < 1.35     
M2       An08-A13265     21 33 29.02 -00 48 13.5 RGB 18.03 0.69 0.66  2.69 5595 3.46 -1.58 0.12 < 1.97     
M2       An08-B8693      21 33 29.09 -00 51 01.0 RGB 16.56 0.68 0.85  1.22 5147 2.64 -1.62 0.11 < 1.22     
M2       An08-A7988      21 33 29.11 -00 49 14.3 AGB 15.49 0.63 0.78  0.15 4872 2.28 -1.30 0.11 < 1.07     
M2       An08-A9340      21 33 29.12 -00 48 59.3 RGB 16.53 0.80 0.85  1.19 5040 2.63 -1.72 0.11 < 1.59     
M2       M2-S531         21 33 29.27 -00 00 55.2 RGB 14.70 0.90 1.04 -0.64 4658 1.69 -1.70 0.11 < 0.47     
M2       An08-A1435      21 33 29.32 -00 50 28.9 RGB 17.75 0.68 0.84  2.41 5119 3.16 -1.78 0.11 < 1.69     
M2       An08-A12662     21 33 29.35 -00 48 20.8 RGB 17.27 0.60 0.73  1.93 5315 3.06 -1.68 0.11 < 1.51     
M2       An08-A12019     21 33 29.74 -00 48 28.7 RGB 15.23 0.77 0.98 -0.11 4817 1.97 -1.58 0.11 < 0.55     
M2       An08-A1101      21 33 29.74 -00 50 32.9 RGB 15.71 0.74 0.93  0.38 4903 2.22 -1.58 0.11 < 1.35     
M2       An08-A13496     21 33 29.99 -00 48 10.8 RGB 16.26 0.67 0.82  0.92 5072 2.54 -1.66 0.11 < 1.59     
M2       An08-B12671     21 33 30.01 -00 50 08.6 RGB 17.52 0.67 0.75  2.18 5587 3.14 -1.46 0.12 < 2.43     
M2       An08-A7456      21 33 30.10 -00 49 20.3 RGB 18.01 0.77 0.65  2.67 5672 3.46 -2.05 0.13 < 2.45     
M2       An08-A4956      21 33 30.12 -00 49 48.1 AGB 14.47 0.80 1.00 -0.87 4752 1.64 -1.57 0.11 < 0.09     
M2       M2-S844         21 33 30.18 -00 00 51.1 RGB 15.69 0.76 0.92  0.35 4918 2.22 -1.76 0.11 < 1.02     
M2       An08-A8224      21 33 30.21 -00 49 11.8 RGB 15.96 0.78 0.85  0.62 5103 2.40 -1.56 0.11 < 0.75     
M2       An08-A10784     21 33 30.23 -00 48 42.7 RGB 16.61 0.67 0.86  1.27 5124 2.66 -1.67 0.11 < 0.99     
M2       An08-B12928     21 33 30.31 -00 50 05.9 RGB 18.04 0.63 0.62  2.70 5684 3.51 -1.89 0.14 < 2.51     
M2       An08-A12301     21 33 30.59 -00 48 25.0 RGB 15.94 0.71 0.91  0.60 5036 2.33 -1.59 0.11 < 1.03     
M2       An08-A5711      21 33 30.59 -00 49 39.8 AGB 15.54 0.54 0.73  0.20 5559 2.35 -1.75 0.11 < 1.41     
M2       An08-A3222      21 33 30.63 -00 50 08.0 RGB 15.06 0.79 0.97 -0.28 4950 1.90 -1.57 0.11 <-0.03     
M2       An08-B12723     21 33 30.64 -00 50 08.1 RGB 15.05 0.82 0.96 -0.29 4765 1.92 -1.69 0.11 < 0.52     
M2       An08-A9587      21 33 30.66 -00 48 56.5 RGB 15.45 0.68 0.87  0.12 4913 2.17 -1.76 0.11   0.91 0.16
M2       An08-B13027     21 33 30.92 -00 50 04.6 RGB 16.79 0.68 0.82  1.45 5230 2.77 -1.69 0.11 < 1.54     
M2       Stet-M2-S331    21 33 31.04 -00 51 07.7 RGB 14.17 1.00 1.11 -1.17 4554 1.39 -1.53 0.11 < 0.24     
M2       An08-B11361     21 33 31.27 -00 50 25.0 RGB 14.86 0.89 1.04 -0.48 4704 1.75 -1.59 0.11 < 0.59     
M2       An08-B10837     21 33 31.52 -00 50 31.4 RGB 16.66 0.76 0.82  1.32 5312 2.72 -1.84 0.11 < 1.05     
M2       An08-A2988      21 33 31.59 -00 50 10.8 RGB 17.71 0.71 0.74  2.38 5546 3.23 -1.79 0.12 < 2.22     
M2       An08-A3948      21 33 31.65 -00 49 59.5 RGB 15.85 0.78 0.91  0.51 4938 2.30 -1.49 0.11   1.18 0.12
M2       M2-S1122        21 33 31.75 -00 00 30.4 RGB 18.20 0.64 0.78  2.86 5468 3.40 -1.48 0.11 < 1.65     
M2       An08-A7623      21 33 31.85 -00 49 18.3 RGB 17.94 0.57 0.60  2.60 5980 3.48 -1.91 0.16 < 2.52     
M2       An08-A6761      21 33 31.94 -00 49 27.9 RGB 18.07 0.56 0.67  2.73 5544 3.47 -1.51 0.12 < 2.38     
M2       An08-A7758      21 33 32.14 -00 49 16.9 RGB 15.90 0.65 0.88  0.56 5002 2.34 -1.63 0.11 < 1.09     
M2       An08-A2793      21 33 32.20 -00 50 13.0 RGB 18.10 0.59 0.58  2.76 5796 3.58 -1.81 0.12 < 2.53     
M2       An08-A2459      21 33 32.21 -00 50 16.8 RGB 17.65 0.61 0.78  2.31 5334 3.17 -1.63 0.11 < 1.45     
M2       M2-S335         21 33 32.68 -00 00 58.0 RGB 14.42 0.94 1.06 -0.92 4613 1.55 -1.62 0.11 <-0.42     
M2       Stet-M2-S335    21 33 32.68 -00 47 58.0 RGB 14.42 0.94 1.06 -0.92 4623 1.54 -1.53 0.11 <-0.22     
M2       An08-A4747      21 33 32.73 -00 49 50.4 RGB 17.67 0.62 0.81  2.33 5217 3.15 -1.70 0.11 < 1.18     
M2       An08-A6988      21 33 32.81 -00 49 25.5 RGB 18.11 0.61 0.71  2.77 5482 3.44 -1.62 0.11 < 1.35     
M2       An08-A12290     21 33 32.98 -00 48 25.1 RGB 18.23 0.65 0.75  2.89 5480 3.44 -1.38 0.11   1.94 0.21
M2       An08-B7071      21 33 33.02 -00 51 25.3 RGB 16.51 0.69 0.83  1.18 5179 2.64 -1.59 0.11 < 0.70     
M2       M2-S853         21 33 33.14 -00 00 33.8 RGB 18.03 0.61 0.80  2.69 5399 3.32 -1.66 0.11 < 1.69     
M2       M2-S43          21 33 33.26 -00 00 08.5 RGB 15.54 0.78 0.94  0.21 4904 2.15 -1.71 0.11 < 1.04     
M2       An08-A6898      21 33 33.36 -00 49 26.4 RGB 16.67 0.69 0.87  1.33 5165 2.67 -1.69 0.11 < 1.12     
M2       M2-S30          21 33 33.46 -00 00 53.6 RGB 16.37 0.70 0.87  1.03 5150 2.55 -1.59 0.11 < 1.34     
M2       An08-A3039      21 33 33.63 -00 50 10.2 RGB 18.13 0.61 0.71  2.80 5567 3.45 -1.61 0.11 < 1.97     
M2       M2-S35          21 33 33.66 -00 00 04.3 RGB 16.39 0.68 0.85  1.05 5183 2.58 -1.59 0.11 < 1.61     
M2       An08-A5444      21 33 33.74 -00 49 42.6 RGB 17.40 0.66 0.78  2.06 5327 3.06 -1.52 0.11 < 2.10     
M2       M2-S561         21 33 33.79 -00 00 56.6 RGB 15.86 0.76 0.92  0.52 4983 2.29 -1.59 0.11   1.20 0.14
M2       An08-A10340     21 33 33.85 -00 48 47.8 RGB 17.20 0.68 0.77  1.86 5348 2.98 -1.52 0.11 < 1.63     
M2       An08-B13320     21 33 33.94 -00 50 01.1 AGB 14.62 0.95 0.98 -0.72 4680 1.73 -1.54 0.11 < 0.33     
M2       An08-A4627      21 33 33.97 -00 49 51.7 RGB 17.70 0.61 0.69  2.36 5596 3.28 -1.58 0.11 < 2.03     
M2       An08-A3987      21 33 34.09 -00 49 59.3 RGB 17.70 0.66 0.77  2.36 5308 3.20 -1.52 0.11 < 1.77     
M2       Stet-M2-S64     21 33 34.17 -00 48 39.5 RGB 15.86 0.77 0.90  0.52 4969 2.31 -1.66 0.11   1.22 0.12
M2       M2-S1163        21 33 34.20 -00 00 21.4 RGB 17.83 0.63 0.78  2.49 5445 3.25 -1.57 0.11 < 1.89     
M2       M2-S18          21 33 34.22 -00 00 25.7 RGB 17.46 0.62 0.80  2.12 5349 3.07 -1.56 0.11 < 1.14     
M2       M2-S67          21 33 34.33 -00 00 45.9 RGB 15.60 0.77 0.92  0.26 4947 2.19 -1.71 0.11 < 1.19     
M2       M2-S563         21 33 34.34 -00 00 28.0 RGB 13.55 1.13 1.23 -1.79 4354 1.03 -1.68 0.11 <-0.45     
M2       M2-S564         21 33 34.47 -00 00 35.4 RGB 16.61 0.68 0.85  1.27 5150 2.67 -1.64 0.11 < 1.41     
M2       M2-S39          21 33 34.54 -00 00 08.3 RGB 16.29 0.68 0.83  0.95 5161 2.55 -1.62 0.11 < 1.39     
M2       M2-S566         21 33 34.77 -00 00 16.0 RGB 16.77 0.68 0.85  1.43 5157 2.73 -1.60 0.11 < 1.67     
M2       An08-A11937     21 33 34.83 -00 48 29.7 RGB 17.99 0.61 0.78  2.65 5414 3.32 -1.54 0.11 < 2.12     
M2       M2-S567         21 33 34.89 -00 00 40.0 RGB 14.58 0.92 1.06 -0.76 4625 1.62 -1.58 0.11 < 0.62     
M2       M2-S36          21 33 34.90 -00 00 47.8 RGB 17.76 0.62 0.79  2.42 5404 3.21 -1.66 0.11 < 1.84     
M2       M2-S25          21 33 34.96 -00 00 20.0 RGB 17.47 0.64 0.81  2.13 5378 3.07 -1.50 0.11 < 1.89     
M2       An08-A6865      21 33 34.97 -00 49 26.8 RGB 16.55 0.66 0.84  1.21 5145 2.64 -1.58 0.11 < 1.33     
M2       Stet-M2-S87     21 33 34.97 -00 48 33.2 RGB 18.09 0.60 0.78  2.75 5483 3.36 -1.53 0.11 < 2.25     
M2       Stet-M2-S34     21 33 35.09 -00 51 09.2 RGB 14.43 0.95 1.06 -0.91 4634 1.55 -1.45 0.11  -0.09 0.25
M2       M2-S570         21 33 35.16 -00 00 07.3 RGB 16.23 0.71 0.89  0.89 5030 2.48 -1.66 0.11 < 1.55     
M2       Stet-M2-S93     21 33 35.17 -00 48 32.8 RGB 16.89 0.66 0.84  1.55 5232 2.79 -1.58 0.11 < 1.54     
M2       M2-S53          21 33 35.19 -00 00 28.7 RGB 17.12 0.62 0.81  1.78 5331 2.92 -1.52 0.11 < 1.69     
M2       An08-A10257     21 33 35.20 -00 48 48.9 RGB 17.73 0.61 0.76  2.39 5331 3.22 -1.60 0.11 < 2.01     
M2       M2-S11          21 33 35.21 -00 00 03.8 RGB 17.46 0.62 0.80  2.12 5353 3.07 -1.62 0.11 < 1.81     
M2       M2-S571         21 33 35.21 -00 00 08.5 RGB 13.23 1.28 1.33 -2.11 4185 0.80 -1.67 0.11  -0.33 0.12
M2       Stet-M2-S59     21 33 35.32 -00 50 25.3 RGB 18.21 0.45 0.65  2.88 5946 3.56 -1.61 0.13 < 2.64     
M2       M2-S50          21 33 35.33 -00 00 52.7 RGB 18.04 0.61 0.79  2.70 5454 3.33 -1.51 0.11 < 2.00     
M2       Stet-M2-S50     21 33 35.33 -00 50 52.8 RGB 18.04 0.61 0.79  2.70 5414 3.32 -1.51 0.11 < 2.11     
M2       Stet-M2-S80     21 33 35.34 -00 49 33.5 RGB 14.70 0.90 1.03 -0.64 4701 1.70 -1.61 0.11 < 0.30     
M2       An08-B13659     21 33 35.37 -00 49 57.3 RGB 15.60 0.82 0.85  0.26 4911 2.26 -1.62 0.11 < 0.79     
M2       An08-A11955     21 33 35.41 -00 48 29.5 RGB 18.07 0.60 0.74  2.73 5427 3.39 -1.61 0.11 < 1.77     
M2       Stet-M2-S116    21 33 35.66 -00 48 15.4 RGB 17.59 0.64 0.80  2.25 5342 3.12 -1.53 0.11 < 1.68     
M2       M2-S578         21 33 35.79 -00 00 22.6 RGB 15.38 0.79 0.96  0.04 4834 2.06 -1.67 0.11 < 0.65     
M2       Stet-M2-S132    21 33 36.15 -00 48 10.0 RGB 18.41 0.58 0.76  3.07 5547 3.51 -1.57 0.11 < 2.15     
M2       An08-A4856      21 33 36.22 -00 49 49.4 RGB 18.36 0.57 0.76  3.02 5490 3.49 -1.39 0.11 < 2.24     
M2       M2-S133         21 33 36.25 -00 00 18.8 RGB 18.53 0.56 0.74  3.19 5656 3.60 -1.50 0.12 < 1.60     
M2       M2-S54          21 33 36.60 -00 00 26.9 RGB 18.46 0.57 0.75  3.12 5610 3.55 -1.68 0.12 < 2.17     
M2       M2-S108         21 33 36.78 -00 00 14.4 RGB 15.77 0.78 0.93  0.43 4940 2.25 -1.49 0.11 < 1.25     
M2       Stet-M2-S143    21 33 36.79 -00 48 28.9 RGB 17.14 0.59 0.77  1.80 5272 2.96 -1.63 0.11 < 1.86     
M2       Stet-M2-S120    21 33 37.02 -00 50 05.7 RGB 16.01 0.73 0.90  0.67 4997 2.37 -1.68 0.11 < 1.19     
M2       Stet-M2-S127    21 33 37.03 -00 49 41.0 RGB 16.95 0.66 0.84  1.61 5205 2.82 -1.70 0.11 < 1.67     
M2       M2-S85          21 33 37.10 -00 00 46.1 RGB 17.96 0.61 0.79  2.62 5416 3.30 -1.60 0.11 < 1.95     
M2       Stet-M2-S147    21 33 37.25 -00 48 42.7 RGB 15.69 0.76 0.92  0.35 4962 2.22 -1.56 0.11 < 1.12     
M2       Stet-M2-S109    21 33 37.28 -00 50 54.0 RGB 17.66 0.63 0.81  2.32 5369 3.14 -1.73 0.11 < 1.57     
M2       M2-S341         21 33 37.48 -00 00 24.9 RGB 14.73 0.88 1.03 -0.61 4732 1.72 -1.58 0.11 <-0.09     
M2       M2-S587         21 33 37.56 -00 00 18.4 RGB 15.43 0.78 0.95  0.09 4886 2.09 -1.62 0.11 < 0.66     
M2       M2-S77          21 33 37.88 -00 00 25.9 RGB 18.14 0.58 0.78  2.80 5452 3.38 -1.69 0.11 < 1.76     
M2       M2-S163         21 33 37.97 -00 00 01.4 RGB 16.53 0.69 0.87  1.19 5073 2.62 -1.68 0.11 < 1.36     
M2       M2-S51          21 33 38.28 -00 00 56.3 RGB 12.92 1.43 1.45 -2.41 4072 0.56 -1.61 0.11  -0.57 0.13
M2       M2-S161         21 33 38.29 -00 00 39.4 RGB 18.36 0.58 0.76  3.02 5580 3.50 -1.57 0.11 < 1.80     
M2       Stet-M2-S171    21 33 38.53 -00 48 56.6 RGB 16.63 0.67 0.85  1.29 5217 2.67 -1.67 0.11 < 1.08     
M2       M2-S189         21 33 38.96 -00 00 44.4 RGB 16.68 0.67 0.85  1.34 5145 2.70 -1.75 0.11 < 1.51     
M2       Stet-M2-S180    21 33 39.12 -00 49 29.7 RGB 15.72 0.88 0.95  0.38 4903 2.20 -1.53 0.11 < 0.88     
M2       M2-S128         21 33 39.24 -00 00 44.1 RGB 18.41 0.54 0.74  3.07 5632 3.54 -1.52 0.12 < 1.81     
M2       Stet-M2-S206    21 33 39.32 -00 48 43.7 RGB 18.48 0.58 0.74  3.14 5622 3.57 -1.54 0.11 < 2.08     
M2       Stet-M2-S169    21 33 39.36 -00 50 25.2 RGB 17.65 0.63 0.80  2.31 5329 3.15 -1.60 0.11 < 1.29     
M2       Stet-M2-S181    21 33 39.42 -00 49 53.1 RGB 17.77 0.60 0.80  2.43 5406 3.20 -1.64 0.11 < 1.41     
M2       Stet-M2-S183    21 33 39.45 -00 49 47.4 RGB 18.46 0.59 0.76  3.12 5556 3.53 -1.64 0.12 < 2.39     
M2       An08-B10861     21 33 39.56 -00 50 31.2 RGB 18.24 0.54 0.63  2.91 5918 3.59 -1.83 0.13 < 2.16     
M2       Stet-M2-S224    21 33 39.61 -00 47 36.2 RGB 15.77 0.76 0.92  0.43 4982 2.25 -1.62 0.11 < 0.66     
M2       M2-S170         21 33 39.70 -00 00 50.0 RGB 15.55 0.77 0.94  0.21 4931 2.14 -1.75 0.11 < 0.85     
M2       Stet-M2-S200    21 33 39.74 -00 49 29.0 RGB 14.42 0.95 1.08 -0.92 4622 1.52 -1.58 0.11 <-0.25     
M2       M2-S226         21 33 39.79 -00 00 44.8 RGB 18.21 0.61 0.76  2.87 5569 3.43 -1.53 0.11 < 2.11     
M2       M2-S173         21 33 40.63 -00 00 55.5 RGB 17.25 0.63 0.82  1.91 5324 2.96 -1.64 0.11 < 1.60     
M2       Stet-M2-S242    21 33 41.05 -00 47 30.6 RGB 16.71 0.66 0.84  1.37 5195 2.71 -1.65 0.11 < 0.87     
M2       An08-A7933      21 33 41.07 -00 49 14.8 RGB 17.82 0.61 0.76  2.48 5336 3.26 -1.70 0.11 < 1.35     
M2       M2-S889         21 33 41.46 -00 00 52.1 RGB 18.49 0.57 0.76  3.15 5580 3.55 -1.58 0.11 < 1.86     
M2       Stet-M2-S248    21 33 41.94 -00 48 16.5 RGB 14.67 0.89 1.04 -0.67 4662 1.67 -1.57 0.11 < 0.31     
M2       M2-S248         21 33 41.95 -00 00 16.5 RGB 14.67 0.89 1.04 -0.67 4687 1.67 -1.57 0.11 < 0.28     
M2       Stet-M2-S241    21 33 42.09 -00 49 11.1 AGB 15.06 0.69 0.90 -0.28 5115 2.00 -1.67 0.11 < 0.52     
M2       Stet-M2-S230    21 33 42.11 -00 50 07.2 RGB 17.91 0.61 0.81  2.57 5360 3.25 -1.63 0.11 < 1.43     
M2       An08-B12784     21 33 42.11 -00 50 07.5 RGB 17.88 0.63 0.78  2.54 5431 3.27 -1.54 0.11 < 1.34     
M2       Stet-M2-S237    21 33 42.23 -00 49 42.1 RGB 17.10 0.64 0.83  1.76 5265 2.89 -1.62 0.11 < 1.58     
M2       Stet-M2-S244    21 33 42.64 -00 49 42.5 RGB 16.86 0.68 0.85  1.52 5204 2.77 -1.63 0.11 < 1.48     
M2       An08-A6631      21 33 42.71 -00 49 29.4 RGB 18.37 0.60 0.76  3.03 5471 3.50 -1.66 0.11 < 1.62     
M2       M2-S222         21 33 42.80 -00 00 17.4 RGB 17.52 0.62 0.82  2.18 5296 3.08 -1.55 0.11 < 1.53     
